documentDate,Date,documentNo,billTName,dueDate,product,productQuantity,totalPrice,Price per unit,productCost,Cost per unit,grossProfit,unit,lotNo
2022-09-27,2022-09-27,DO-0011/2072,ลูกค้าต่างประเทศ,2023-01-26,สินค้า_10,461,1069958.05,2320.95,703242.43,1525.47,34.27,UNIT : ขวด,
2022-09-27,2022-09-27,DO-0002/4845,ลูกค้าต่างประเทศ,2023-07-03,สินค้า_9,823,2759548.88,3353.04,1756103.26,2133.78,36.36,G : กรัม,
2022-09-27,2022-09-27,DO-0004/4914,ลูกค้าสัญญา,2023-06-19,สินค้า_4,697,118371.72,169.83,90859.69,130.36,23.24,G : กรัม,
2022-09-27,2022-09-27,DO-0004/3144,ลูกค้าต่างประเทศ,2023-09-16,สินค้า_1,83,404950.63,4878.92,283036.77,3410.08,30.11,UNIT : ขวด,
2022-09-27,2022-09-27,DO-0012/2967,ลูกค้าสัญญา,2023-02-11,สินค้า_4,888,1945593.18,2190.98,1575239.02,1773.92,19.04,PKG : แพ็ค,
2022-09-27,2022-09-27,DO-0006/1987,ลูกค้าต่างประเทศ,2023-05-01,สินค้า_1,311,1365424.03,4390.43,1129684.95,3632.43,17.26,G : กรัม,
2022-09-28,2022-09-28,DO-0007/3415,ลูกค้าต่างประเทศ,2022-10-08,สินค้า_1,846,398346.84,470.86,269623.29,318.7,32.31,G : กรัม,
2022-09-28,2022-09-28,DO-0011/8925,ลูกค้าเงินสด,2022-11-17,สินค้า_10,157,659417.8,4200.11,521294.06,3320.34,20.95,G : กรัม,
2022-09-28,2022-09-28,DO-0011/0766,ลูกค้าเงินสด,2023-05-29,สินค้า_1,286,1275708.82,4460.52,893422.43,3123.85,29.97,G : กรัม,
2022-09-28,2022-09-28,DO-0006/3089,ลูกค้าเงินสด,2023-02-17,สินค้า_8,154,455344.14,2956.78,396522.76,2574.82,12.92,PKG : แพ็ค,
2022-09-28,2022-09-28,DO-0004/3338,ลูกค้าสัญญา,2023-01-11,สินค้า_9,531,1777584.97,3347.62,1466107.01,2761.03,17.52,G : กรัม,
2022-09-29,2022-09-29,DO-0012/1160,ลูกค้าสัญญา,2023-03-17,สินค้า_2,134,365619.0,2728.5,256413.31,1913.53,29.87,G : กรัม,
2022-09-29,2022-09-29,DO-0007/4557,ลูกค้าสัญญา,2022-10-31,สินค้า_2,273,1294217.19,4740.72,955902.94,3501.48,26.14,G : กรัม,
2022-09-29,2022-09-29,DO-0009/2219,ลูกค้าสัญญา,2023-05-05,สินค้า_5,787,1857402.88,2360.11,1230550.68,1563.6,33.75,PKG : แพ็ค,
2022-09-29,2022-09-29,DO-0002/5322,ลูกค้าสัญญา,2023-05-19,สินค้า_7,668,1942167.41,2907.44,1212075.12,1814.48,37.59,UNIT : ขวด,
2022-09-29,2022-09-29,DO-0002/0208,ลูกค้าเงินสด,2023-06-15,สินค้า_1,552,2351692.61,4260.31,1939134.02,3512.92,17.54,UNIT : ขวด,
2022-09-29,2022-09-29,DO-0001/8213,ลูกค้าเงินสด,2023-01-25,สินค้า_10,978,600831.88,614.35,403902.97,412.99,32.78,UNIT : ขวด,
2022-09-30,2022-09-30,DO-0006/1606,ลูกค้าสัญญา,2023-01-28,สินค้า_4,29,21392.85,737.68,16744.04,577.38,21.73,G : กรัม,
2022-09-30,2022-09-30,DO-0010/6111,ลูกค้าต่างประเทศ,2023-06-05,สินค้า_4,437,63224.86,144.68,44289.98,101.35,29.95,PKG : แพ็ค,
2022-09-30,2022-09-30,DO-0010/7185,ลูกค้าเงินสด,2023-09-17,สินค้า_2,740,2694629.08,3641.39,2395469.64,3237.12,11.1,G : กรัม,
2022-09-30,2022-09-30,DO-0005/4630,ลูกค้าเงินสด,2023-04-13,สินค้า_1,196,57204.74,291.86,47030.96,239.95,17.78,PKG : แพ็ค,
2022-09-30,2022-09-30,DO-0008/5838,ลูกค้าต่างประเทศ,2023-07-30,สินค้า_4,421,1144707.01,2719.02,810942.95,1926.23,29.16,PKG : แพ็ค,
2022-10-01,2022-10-01,DO-0008/1066,ลูกค้าเงินสด,2023-07-22,สินค้า_4,492,1609490.52,3271.32,1258471.36,2557.87,21.81,PKG : แพ็ค,
2022-10-01,2022-10-01,DO-0006/4935,ลูกค้าต่างประเทศ,2023-02-12,สินค้า_1,240,852248.3,3551.03,517730.45,2157.21,39.25,PKG : แพ็ค,
2022-10-01,2022-10-01,DO-0008/3169,ลูกค้าเงินสด,2023-09-22,สินค้า_6,356,594397.01,1669.65,471406.28,1324.17,20.69,UNIT : ขวด,
2022-10-01,2022-10-01,DO-0002/3538,ลูกค้าสัญญา,2023-05-26,สินค้า_1,604,1738647.56,2878.56,1297702.83,2148.51,25.36,UNIT : ขวด,
2022-10-01,2022-10-01,DO-0008/0512,ลูกค้าต่างประเทศ,2023-07-04,สินค้า_5,203,219985.91,1083.67,148260.62,730.35,32.6,G : กรัม,
2022-10-01,2022-10-01,DO-0003/9815,ลูกค้าต่างประเทศ,2022-12-31,สินค้า_9,971,4827209.88,4971.38,4220445.87,4346.49,12.57,UNIT : ขวด,
2022-10-02,2022-10-02,DO-0002/1987,ลูกค้าเงินสด,2023-07-16,สินค้า_5,760,3055280.11,4020.11,2545692.57,3349.6,16.68,PKG : แพ็ค,
2022-10-02,2022-10-02,DO-0005/8195,ลูกค้าต่างประเทศ,2023-07-19,สินค้า_7,180,352363.5,1957.58,269485.83,1497.14,23.52,PKG : แพ็ค,
2022-10-02,2022-10-02,DO-0007/9293,ลูกค้าเงินสด,2023-08-16,สินค้า_5,212,651240.2,3071.89,475007.17,2240.6,27.06,UNIT : ขวด,
2022-10-02,2022-10-02,DO-0012/0241,ลูกค้าเงินสด,2023-01-15,สินค้า_10,138,171022.44,1239.29,116378.95,843.33,31.95,UNIT : ขวด,
2022-10-02,2022-10-02,DO-0006/6951,ลูกค้าต่างประเทศ,2022-11-17,สินค้า_10,23,76635.87,3331.99,63652.1,2767.48,16.94,G : กรัม,
2022-10-03,2022-10-03,DO-0003/8909,ลูกค้าต่างประเทศ,2023-07-10,สินค้า_2,23,43936.62,1910.29,34806.16,1513.31,20.78,UNIT : ขวด,
2022-10-03,2022-10-03,DO-0011/3624,ลูกค้าสัญญา,2023-05-20,สินค้า_9,915,998424.69,1091.17,896637.86,979.93,10.19,G : กรัม,
2022-10-03,2022-10-03,DO-0003/9112,ลูกค้าต่างประเทศ,2023-07-10,สินค้า_7,629,2922988.64,4647.04,2078087.69,3303.8,28.91,PKG : แพ็ค,
2022-10-03,2022-10-03,DO-0008/5458,ลูกค้าต่างประเทศ,2022-10-09,สินค้า_6,907,1345827.76,1483.82,940726.68,1037.18,30.1,UNIT : ขวด,
2022-10-03,2022-10-03,DO-0004/0214,ลูกค้าเงินสด,2023-06-07,สินค้า_2,43,56092.24,1304.47,35455.04,824.54,36.79,UNIT : ขวด,
2022-10-03,2022-10-03,DO-0010/2252,ลูกค้าสัญญา,2023-02-22,สินค้า_4,108,98638.95,913.32,63605.12,588.94,35.52,G : กรัม,
2022-10-04,2022-10-04,DO-0003/6519,ลูกค้าต่างประเทศ,2023-01-18,สินค้า_10,220,868635.33,3948.34,712771.6,3239.87,17.94,UNIT : ขวด,
2022-10-04,2022-10-04,DO-0008/7725,ลูกค้าต่างประเทศ,2023-06-18,สินค้า_6,892,2974006.1,3334.09,2586315.04,2899.46,13.04,PKG : แพ็ค,
2022-10-04,2022-10-04,DO-0007/0754,ลูกค้าสัญญา,2022-11-27,สินค้า_10,79,152727.17,1933.26,112132.87,1419.4,26.58,G : กรัม,
2022-10-04,2022-10-04,DO-0006/1056,ลูกค้าต่างประเทศ,2023-05-31,สินค้า_9,206,661649.59,3211.89,587226.8,2850.62,11.25,UNIT : ขวด,
2022-10-04,2022-10-04,DO-0003/0399,ลูกค้าสัญญา,2023-04-24,สินค้า_4,351,579193.77,1650.12,411623.72,1172.72,28.93,G : กรัม,
2022-10-05,2022-10-05,DO-0010/9215,ลูกค้าเงินสด,2023-06-26,สินค้า_3,341,49166.25,144.18,43683.61,128.1,11.15,G : กรัม,
2022-10-05,2022-10-05,DO-0005/0262,ลูกค้าต่างประเทศ,2023-01-24,สินค้า_10,888,2492498.85,2806.87,2187066.65,2462.91,12.25,UNIT : ขวด,
2022-10-05,2022-10-05,DO-0008/0497,ลูกค้าเงินสด,2022-10-25,สินค้า_10,918,3823116.16,4164.61,2339772.57,2548.77,38.8,G : กรัม,
2022-10-05,2022-10-05,DO-0007/9006,ลูกค้าต่างประเทศ,2023-06-29,สินค้า_1,219,41124.99,187.79,29164.75,133.17,29.08,UNIT : ขวด,
2022-10-05,2022-10-05,DO-0008/2900,ลูกค้าต่างประเทศ,2023-06-23,สินค้า_3,209,44171.14,211.35,33626.7,160.89,23.87,UNIT : ขวด,
2022-10-05,2022-10-05,DO-0002/8827,ลูกค้าเงินสด,2023-05-11,สินค้า_3,119,241089.74,2025.96,154657.41,1299.64,35.85,G : กรัม,
2022-10-06,2022-10-06,DO-0005/0292,ลูกค้าต่างประเทศ,2022-11-24,สินค้า_5,12,25275.47,2106.29,16919.92,1409.99,33.06,PKG : แพ็ค,
2022-10-06,2022-10-06,DO-0011/5005,ลูกค้าเงินสด,2023-06-07,สินค้า_9,325,1199615.12,3691.12,916224.15,2819.15,23.62,PKG : แพ็ค,
2022-10-06,2022-10-06,DO-0003/8198,ลูกค้าสัญญา,2023-02-28,สินค้า_2,502,622301.43,1239.64,445716.61,887.88,28.38,UNIT : ขวด,
2022-10-06,2022-10-06,DO-0003/3667,ลูกค้าเงินสด,2023-09-18,สินค้า_3,185,378254.75,2044.62,327865.53,1772.25,13.32,UNIT : ขวด,
2022-10-06,2022-10-06,DO-0011/5652,ลูกค้าสัญญา,2022-11-20,สินค้า_4,142,693309.1,4882.46,622774.07,4385.73,10.17,PKG : แพ็ค,
2022-10-07,2022-10-07,DO-0005/5237,ลูกค้าต่างประเทศ,2023-04-14,สินค้า_5,280,983344.0,3511.94,624610.58,2230.75,36.48,G : กรัม,
2022-10-07,2022-10-07,DO-0003/1049,ลูกค้าสัญญา,2023-07-02,สินค้า_10,144,658603.94,4573.64,419784.27,2915.17,36.26,PKG : แพ็ค,
2022-10-07,2022-10-07,DO-0004/9186,ลูกค้าเงินสด,2023-01-19,สินค้า_2,730,1888850.83,2587.47,1514164.56,2074.2,19.84,UNIT : ขวด,
2022-10-07,2022-10-07,DO-0008/8738,ลูกค้าเงินสด,2023-08-08,สินค้า_10,390,1550464.01,3975.55,1225763.53,3142.98,20.94,UNIT : ขวด,
2022-10-07,2022-10-07,DO-0011/6109,ลูกค้าเงินสด,2023-09-04,สินค้า_9,862,2753579.96,3194.41,2131444.81,2472.67,22.59,PKG : แพ็ค,
2022-10-07,2022-10-07,DO-0011/1219,ลูกค้าต่างประเทศ,2023-06-10,สินค้า_7,188,538269.8,2863.14,477154.64,2538.06,11.35,UNIT : ขวด,
2022-10-08,2022-10-08,DO-0002/1433,ลูกค้าต่างประเทศ,2023-02-26,สินค้า_3,879,1287819.69,1465.1,999075.23,1136.6,22.42,UNIT : ขวด,
2022-10-08,2022-10-08,DO-0009/6576,ลูกค้าเงินสด,2022-12-22,สินค้า_1,691,757104.29,1095.66,462159.71,668.83,38.96,G : กรัม,
2022-10-08,2022-10-08,DO-0008/4561,ลูกค้าเงินสด,2023-04-03,สินค้า_1,530,2373685.8,4478.65,2010147.4,3792.73,15.32,G : กรัม,
2022-10-08,2022-10-08,DO-0011/5973,ลูกค้าเงินสด,2023-06-30,สินค้า_3,164,64291.27,392.02,40996.31,249.98,36.23,UNIT : ขวด,
2022-10-08,2022-10-08,DO-0005/8559,ลูกค้าเงินสด,2023-06-28,สินค้า_7,90,321030.05,3567.0,218304.84,2425.61,32.0,PKG : แพ็ค,
2022-10-09,2022-10-09,DO-0007/6361,ลูกค้าต่างประเทศ,2023-04-27,สินค้า_10,726,346227.82,476.9,244000.56,336.09,29.53,PKG : แพ็ค,
2022-10-09,2022-10-09,DO-0006/0925,ลูกค้าต่างประเทศ,2023-04-08,สินค้า_5,864,2353746.47,2724.24,2068318.36,2393.89,12.13,PKG : แพ็ค,
2022-10-09,2022-10-09,DO-0006/1825,ลูกค้าเงินสด,2022-12-04,สินค้า_8,888,2903459.84,3269.66,1826512.15,2056.88,37.09,PKG : แพ็ค,
2022-10-09,2022-10-09,DO-0006/6722,ลูกค้าต่างประเทศ,2023-05-04,สินค้า_6,500,1189235.83,2378.47,991344.24,1982.69,16.64,G : กรัม,
2022-10-09,2022-10-09,DO-0008/1837,ลูกค้าเงินสด,2023-05-16,สินค้า_4,14,649.56,46.4,415.6,29.69,36.02,PKG : แพ็ค,
2022-10-09,2022-10-09,DO-0004/8666,ลูกค้าเงินสด,2023-03-13,สินค้า_8,269,130311.44,484.43,84601.74,314.5,35.08,UNIT : ขวด,
2022-10-10,2022-10-10,DO-0005/8509,ลูกค้าเงินสด,2023-09-05,สินค้า_10,503,1987963.18,3952.21,1373864.77,2731.34,30.89,UNIT : ขวด,
2022-10-10,2022-10-10,DO-0007/6450,ลูกค้าเงินสด,2022-11-24,สินค้า_9,508,1125167.1,2214.9,687471.69,1353.29,38.9,UNIT : ขวด,
2022-10-10,2022-10-10,DO-0011/6559,ลูกค้าต่างประเทศ,2023-01-20,สินค้า_2,405,38860.38,95.95,31794.66,78.51,18.18,UNIT : ขวด,
2022-10-10,2022-10-10,DO-0003/7508,ลูกค้าต่างประเทศ,2022-11-19,สินค้า_2,546,1835089.31,3360.97,1361110.08,2492.88,25.83,UNIT : ขวด,
2022-10-10,2022-10-10,DO-0002/5725,ลูกค้าสัญญา,2023-05-04,สินค้า_5,310,513203.13,1655.49,422446.82,1362.73,17.68,G : กรัม,
2022-10-11,2022-10-11,DO-0009/9206,ลูกค้าสัญญา,2023-08-18,สินค้า_8,705,1836455.44,2604.9,1460135.09,2071.11,20.49,PKG : แพ็ค,
2022-10-11,2022-10-11,DO-0008/7852,ลูกค้าเงินสด,2022-11-24,สินค้า_7,817,2110093.31,2582.73,1701562.94,2082.7,19.36,UNIT : ขวด,
2022-10-11,2022-10-11,DO-0009/0170,ลูกค้าสัญญา,2023-05-23,สินค้า_1,939,2071131.85,2205.68,1325918.38,1412.05,35.98,G : กรัม,
2022-10-11,2022-10-11,DO-0003/6238,ลูกค้าสัญญา,2023-04-21,สินค้า_6,871,17799.71,20.44,14065.5,16.15,20.98,UNIT : ขวด,
2022-10-11,2022-10-11,DO-0012/6631,ลูกค้าเงินสด,2023-10-03,สินค้า_5,803,3192934.49,3976.26,2149752.3,2677.15,32.67,PKG : แพ็ค,
2022-10-11,2022-10-11,DO-0005/0624,ลูกค้าต่างประเทศ,2023-08-09,สินค้า_3,646,1138568.11,1762.49,723495.33,1119.96,36.46,G : กรัม,
2022-10-12,2022-10-12,DO-0012/5484,ลูกค้าสัญญา,2023-05-07,สินค้า_3,947,2204893.25,2328.29,1398118.18,1476.37,36.59,G : กรัม,
2022-10-12,2022-10-12,DO-0008/2045,ลูกค้าต่างประเทศ,2022-11-10,สินค้า_4,692,674256.79,974.36,551528.86,797.01,18.2,G : กรัม,
2022-10-12,2022-10-12,DO-0011/9514,ลูกค้าเงินสด,2022-11-25,สินค้า_6,929,3747068.15,4033.44,2253911.51,2426.17,39.85,G : กรัม,
2022-10-12,2022-10-12,DO-0003/1609,ลูกค้าสัญญา,2022-10-23,สินค้า_8,349,292658.72,838.56,213209.47,610.92,27.15,PKG : แพ็ค,
2022-10-12,2022-10-12,DO-0008/5340,ลูกค้าต่างประเทศ,2022-10-19,สินค้า_5,610,2126898.8,3486.72,1748666.17,2866.67,17.78,PKG : แพ็ค,
2022-10-13,2022-10-13,DO-0001/9503,ลูกค้าเงินสด,2022-10-29,สินค้า_5,597,2693764.97,4512.17,1822326.05,3052.47,32.35,G : กรัม,
2022-10-13,2022-10-13,DO-0012/6745,ลูกค้าต่างประเทศ,2023-03-20,สินค้า_1,462,540678.88,1170.3,332423.31,719.53,38.52,UNIT : ขวด,
2022-10-13,2022-10-13,DO-0006/8084,ลูกค้าเงินสด,2023-08-11,สินค้า_3,174,587527.73,3376.6,393786.19,2263.14,32.98,G : กรัม,
2022-10-13,2022-10-13,DO-0012/9220,ลูกค้าต่างประเทศ,2023-04-24,สินค้า_3,71,62001.41,873.26,54492.28,767.5,12.11,PKG : แพ็ค,
2022-10-13,2022-10-13,DO-0002/6127,ลูกค้าเงินสด,2023-06-08,สินค้า_5,410,399855.3,975.26,264364.25,644.79,33.89,PKG : แพ็ค,
2022-10-14,2022-10-14,DO-0003/9317,ลูกค้าต่างประเทศ,2022-12-10,สินค้า_4,913,3832324.16,4197.51,2987966.34,3272.69,22.03,PKG : แพ็ค,
2022-10-14,2022-10-14,DO-0001/5008,ลูกค้าเงินสด,2023-02-18,สินค้า_7,934,3329752.33,3565.05,2109702.98,2258.78,36.64,PKG : แพ็ค,
2022-10-14,2022-10-14,DO-0007/2650,ลูกค้าสัญญา,2023-09-11,สินค้า_2,965,2534092.54,2626.0,1578215.18,1635.46,37.72,UNIT : ขวด,
2022-10-14,2022-10-14,DO-0002/8649,ลูกค้าเงินสด,2023-04-05,สินค้า_9,757,2140883.96,2828.12,1472727.54,1945.48,31.21,PKG : แพ็ค,
2022-10-14,2022-10-14,DO-0005/8449,ลูกค้าต่างประเทศ,2023-04-12,สินค้า_10,431,324778.96,753.55,288771.32,670.0,11.09,UNIT : ขวด,
2022-10-14,2022-10-14,DO-0005/8968,ลูกค้าสัญญา,2023-02-19,สินค้า_6,255,687072.63,2694.4,498605.93,1955.32,27.43,UNIT : ขวด,
2022-10-15,2022-10-15,DO-0011/3462,ลูกค้าต่างประเทศ,2022-12-08,สินค้า_2,319,858007.18,2689.68,755172.73,2367.31,11.99,UNIT : ขวด,
2022-10-15,2022-10-15,DO-0010/0375,ลูกค้าต่างประเทศ,2022-10-19,สินค้า_4,152,324638.58,2135.78,198066.73,1303.07,38.99,PKG : แพ็ค,
2022-10-15,2022-10-15,DO-0007/1660,ลูกค้าต่างประเทศ,2023-07-11,สินค้า_4,33,130046.2,3940.79,112319.23,3403.61,13.63,UNIT : ขวด,
2022-10-15,2022-10-15,DO-0002/0163,ลูกค้าต่างประเทศ,2023-07-08,สินค้า_5,35,104123.51,2974.96,64821.49,1852.04,37.75,PKG : แพ็ค,
2022-10-15,2022-10-15,DO-0002/4227,ลูกค้าเงินสด,2022-11-16,สินค้า_10,392,1496161.17,3816.74,1093481.66,2789.49,26.91,UNIT : ขวด,
2022-10-16,2022-10-16,DO-0007/7488,ลูกค้าต่างประเทศ,2023-07-22,สินค้า_1,677,794778.89,1173.97,667455.83,985.9,16.02,UNIT : ขวด,
2022-10-16,2022-10-16,DO-0012/2123,ลูกค้าเงินสด,2023-07-09,สินค้า_2,727,1695644.26,2332.39,1401621.45,1927.95,17.34,G : กรัม,
2022-10-16,2022-10-16,DO-0008/8274,ลูกค้าต่างประเทศ,2023-04-21,สินค้า_8,441,1562193.61,3542.39,1009882.34,2289.98,35.35,G : กรัม,
2022-10-16,2022-10-16,DO-0010/3499,ลูกค้าต่างประเทศ,2023-09-13,สินค้า_8,734,2152984.22,2933.22,1613518.5,2198.25,25.06,PKG : แพ็ค,
2022-10-16,2022-10-16,DO-0008/9250,ลูกค้าเงินสด,2022-11-11,สินค้า_7,684,1962833.63,2869.64,1656492.02,2421.77,15.61,UNIT : ขวด,
2022-10-16,2022-10-16,DO-0004/0234,ลูกค้าสัญญา,2022-10-19,สินค้า_6,42,115810.69,2757.4,95042.08,2262.91,17.93,G : กรัม,
2022-10-17,2022-10-17,DO-0011/2688,ลูกค้าสัญญา,2022-12-18,สินค้า_5,587,70910.16,120.8,45425.7,77.39,35.94,UNIT : ขวด,
2022-10-17,2022-10-17,DO-0005/2665,ลูกค้าต่างประเทศ,2023-09-29,สินค้า_9,40,56387.8,1409.7,47357.67,1183.94,16.01,UNIT : ขวด,
2022-10-17,2022-10-17,DO-0011/5652,ลูกค้าสัญญา,2023-10-14,สินค้า_10,154,152482.52,990.15,95373.97,619.31,37.45,G : กรัม,
2022-10-17,2022-10-17,DO-0001/6904,ลูกค้าต่างประเทศ,2023-07-06,สินค้า_2,498,1670733.56,3354.89,1462940.57,2937.63,12.44,PKG : แพ็ค,
2022-10-17,2022-10-17,DO-0007/8727,ลูกค้าสัญญา,2023-09-04,สินค้า_2,97,131933.74,1360.14,100175.56,1032.74,24.07,PKG : แพ็ค,
2022-10-18,2022-10-18,DO-0001/7602,ลูกค้าต่างประเทศ,2023-05-08,สินค้า_3,79,383203.45,4850.68,343709.48,4350.75,10.31,UNIT : ขวด,
2022-10-18,2022-10-18,DO-0012/1427,ลูกค้าต่างประเทศ,2023-09-21,สินค้า_3,149,153992.61,1033.51,126387.93,848.24,17.93,G : กรัม,
2022-10-18,2022-10-18,DO-0007/2231,ลูกค้าสัญญา,2023-09-28,สินค้า_10,600,489144.9,815.24,378995.68,631.66,22.52,PKG : แพ็ค,
2022-10-18,2022-10-18,DO-0003/9220,ลูกค้าต่างประเทศ,2022-11-14,สินค้า_9,181,241560.96,1334.59,198492.7,1096.64,17.83,UNIT : ขวด,
2022-10-18,2022-10-18,DO-0002/9616,ลูกค้าเงินสด,2023-06-11,สินค้า_6,656,126029.85,192.12,81711.04,124.56,35.17,PKG : แพ็ค,
2022-10-18,2022-10-18,DO-0010/6975,ลูกค้าต่างประเทศ,2022-11-06,สินค้า_6,885,1400084.99,1582.02,954247.07,1078.25,31.84,PKG : แพ็ค,
2022-10-19,2022-10-19,DO-0009/1813,ลูกค้าต่างประเทศ,2023-08-01,สินค้า_3,786,3657998.81,4653.94,2714521.23,3453.59,25.79,PKG : แพ็ค,
2022-10-19,2022-10-19,DO-0009/6292,ลูกค้าต่างประเทศ,2023-07-05,สินค้า_7,861,1443945.97,1677.06,1237604.36,1437.4,14.29,G : กรัม,
2022-10-19,2022-10-19,DO-0010/5412,ลูกค้าเงินสด,2022-10-23,สินค้า_2,514,1919387.57,3734.22,1308277.31,2545.29,31.84,PKG : แพ็ค,
2022-10-19,2022-10-19,DO-0005/0488,ลูกค้าสัญญา,2023-04-16,สินค้า_7,652,2422810.93,3715.97,1461617.99,2241.75,39.67,G : กรัม,
2022-10-19,2022-10-19,DO-0004/5967,ลูกค้าเงินสด,2023-04-08,สินค้า_3,468,1175532.1,2511.82,852052.17,1820.62,27.52,PKG : แพ็ค,
2022-10-20,2022-10-20,DO-0001/6787,ลูกค้าสัญญา,2023-02-19,สินค้า_2,334,10843.79,32.47,6915.47,20.71,36.23,PKG : แพ็ค,
2022-10-20,2022-10-20,DO-0010/0411,ลูกค้าต่างประเทศ,2023-01-24,สินค้า_5,21,104018.61,4953.27,90928.78,4329.94,12.58,G : กรัม,
2022-10-20,2022-10-20,DO-0003/6675,ลูกค้าสัญญา,2023-01-25,สินค้า_10,89,106007.76,1191.1,94932.46,1066.66,10.45,PKG : แพ็ค,
2022-10-20,2022-10-20,DO-0005/4749,ลูกค้าเงินสด,2023-05-19,สินค้า_2,528,1775308.94,3362.33,1545757.07,2927.57,12.93,PKG : แพ็ค,
2022-10-20,2022-10-20,DO-0002/2298,ลูกค้าเงินสด,2023-09-05,สินค้า_6,895,3098594.63,3462.12,2203041.29,2461.5,28.9,UNIT : ขวด,
2022-10-20,2022-10-20,DO-0004/8181,ลูกค้าต่างประเทศ,2023-01-24,สินค้า_3,39,97431.58,2498.25,66230.35,1698.21,32.02,G : กรัม,
2022-10-21,2022-10-21,DO-0012/3437,ลูกค้าต่างประเทศ,2023-07-15,สินค้า_3,499,880890.28,1765.31,704895.33,1412.62,19.98,G : กรัม,
2022-10-21,2022-10-21,DO-0007/1968,ลูกค้าเงินสด,2023-09-16,สินค้า_6,328,554004.64,1689.04,409647.94,1248.93,26.06,PKG : แพ็ค,
2022-10-21,2022-10-21,DO-0010/9428,ลูกค้าสัญญา,2022-10-30,สินค้า_3,959,1021186.95,1064.85,721936.52,752.8,29.3,PKG : แพ็ค,
2022-10-21,2022-10-21,DO-0002/7516,ลูกค้าเงินสด,2022-11-18,สินค้า_3,920,4027409.02,4377.62,2921580.4,3175.63,27.46,G : กรัม,
2022-10-21,2022-10-21,DO-0009/4287,ลูกค้าเงินสด,2023-06-01,สินค้า_5,967,450242.83,465.61,351510.33,363.51,21.93,G : กรัม,
2022-10-22,2022-10-22,DO-0006/9473,ลูกค้าสัญญา,2023-04-27,สินค้า_3,348,603399.02,1733.91,427805.75,1229.33,29.1,PKG : แพ็ค,
2022-10-22,2022-10-22,DO-0001/7750,ลูกค้าสัญญา,2023-09-07,สินค้า_7,612,2199743.63,3594.35,1374562.72,2246.02,37.51,UNIT : ขวด,
2022-10-22,2022-10-22,DO-0007/6575,ลูกค้าสัญญา,2023-06-17,สินค้า_7,646,1027867.46,1591.13,908720.88,1406.69,11.59,UNIT : ขวด,
2022-10-22,2022-10-22,DO-0002/4203,ลูกค้าเงินสด,2022-12-26,สินค้า_1,442,1515293.46,3428.27,1026974.22,2323.47,32.23,UNIT : ขวด,
2022-10-22,2022-10-22,DO-0004/2568,ลูกค้าต่างประเทศ,2023-01-07,สินค้า_6,595,219757.8,369.34,142498.88,239.49,35.16,PKG : แพ็ค,
2022-10-22,2022-10-22,DO-0005/4346,ลูกค้าสัญญา,2023-01-06,สินค้า_5,307,49869.24,162.44,43846.15,142.82,12.08,PKG : แพ็ค,
2022-10-23,2022-10-23,DO-0010/7585,ลูกค้าเงินสด,2023-06-17,สินค้า_10,145,288543.28,1989.95,201503.87,1389.68,30.17,G : กรัม,
2022-10-23,2022-10-23,DO-0004/3758,ลูกค้าต่างประเทศ,2023-06-28,สินค้า_5,132,473455.21,3586.78,423537.85,3208.62,10.54,PKG : แพ็ค,
2022-10-23,2022-10-23,DO-0007/9203,ลูกค้าต่างประเทศ,2023-10-07,สินค้า_9,223,104773.49,469.84,77423.38,347.19,26.1,G : กรัม,
2022-10-23,2022-10-23,DO-0006/9457,ลูกค้าสัญญา,2023-10-06,สินค้า_1,64,298260.27,4660.32,246702.04,3854.72,17.29,G : กรัม,
2022-10-23,2022-10-23,DO-0002/9544,ลูกค้าเงินสด,2023-07-31,สินค้า_5,514,827291.22,1609.52,697964.76,1357.91,15.63,PKG : แพ็ค,
2022-10-24,2022-10-24,DO-0005/6090,ลูกค้าต่างประเทศ,2022-12-16,สินค้า_7,281,257854.27,917.63,213380.25,759.36,17.25,PKG : แพ็ค,
2022-10-24,2022-10-24,DO-0002/6381,ลูกค้าต่างประเทศ,2023-05-31,สินค้า_6,791,1551125.22,1960.97,1378474.82,1742.7,11.13,G : กรัม,
2022-10-24,2022-10-24,DO-0009/5227,ลูกค้าสัญญา,2023-05-10,สินค้า_3,673,681463.32,1012.58,496654.96,737.97,27.12,UNIT : ขวด,
2022-10-24,2022-10-24,DO-0007/1650,ลูกค้าเงินสด,2023-07-24,สินค้า_9,594,2064104.66,3474.92,1415703.3,2383.34,31.41,UNIT : ขวด,
2022-10-24,2022-10-24,DO-0012/3846,ลูกค้าสัญญา,2023-04-08,สินค้า_9,99,34745.77,350.97,23406.33,236.43,32.64,UNIT : ขวด,
2022-10-24,2022-10-24,DO-0011/3541,ลูกค้าต่างประเทศ,2022-11-07,สินค้า_3,114,368940.74,3236.32,278459.78,2442.63,24.52,PKG : แพ็ค,
2022-10-25,2022-10-25,DO-0008/9183,ลูกค้าต่างประเทศ,2022-12-25,สินค้า_3,980,327051.63,333.73,227299.21,231.94,30.5,G : กรัม,
2022-10-25,2022-10-25,DO-0003/0647,ลูกค้าสัญญา,2023-09-01,สินค้า_10,172,480746.53,2795.04,292845.44,1702.59,39.09,UNIT : ขวด,
